E-01_value,E-02_value,E-03_value,E-04_value,E-05_value,E-06_value,E-07_value,S-01_value,S-02_value,S-03_value,S-04_value,S-05_value,S-06_value,S-07_value,S-08_value,S-09_value,G-01_value,G-02_value,G-03_value,G-04_value,G-05_value,G-06_value,G-08_value
4.274184698307935,4.16058876222865,4.457027054438689,4.428321053847455,4.4285040661931365,4.452251141330001,3.1575593051187947,-1.0098140061390792,4.4438509688063155,-1.250163337246455,-0.12175549404959586,0.19191435435392626,-0.21170081942714172,4.544952708209726,3.5458569592313305,0.4398636215955073,0.0,-0.06087415989081122,-0.2154738267839792,0.40000000000000013,-0.7144345083117601,0.2469323991623976,0.36037498507822346
-0.20444318212591361,-0.19910156097298148,-0.21443005034695062,-0.21130086237531265,-0.21244923952497438,-0.21310950348925561,-0.15109620937832446,0.07365993277336684,-0.21377007062291795,0.06152877596723613,-0.016023460178889913,-0.013000173787078632,-0.21847947135779022,-0.2178700385512084,-0.17018555013326492,-0.20266862683297795,0.0,0.02996516956051323,-0.21547382678397922,-0.040506329113923954,0.02239336614358769,-0.025005812573407157,-0.03649366937501003
-0.23643185132114197,-0.22833293301226407,-0.2220335600864133,-0.2551290219350302,-0.2326315855748943,-0.2433384474172015,-0.17340916989688465,-0.44496966613492295,-0.22189207400368757,0.034970011893540036,0.43821883258266436,0.06483907794087818,4.5266703787435,-0.24201944682336102,-0.18469234409934795,3.562841758355815,0.0,-0.5309379389293247,4.471081905767568,0.40000000000000013,0.2721655269759088,0.2469323991623976,0.36037498507822346
