Title,Description,URL,Provider,Date Published
Victorian aged care provider mecwacare taps <b>Cognizant</b> for Salesforce and Workday project,Victorian aged care and community services provider mecwacare has enlisted <b>Cognizant</b> to help with its digital transformation. mecwacare stated that the new multi-year relationship aims to drive ...,https://www.crn.com.au/news/victorian-aged-care-provider-mecwacare-taps-cognizant-for-salesforce-and-workday-project-611742,CRN Australia,2024-09-19T14:43:00.0000000Z
ECB aims to transform grassroots cricket with <b>Cognizant</b> partnership,<b>Cognizant</b> named ECB’s official digital technology transformation partner and official IT consulting partner Company will work on national governing body’s recreational game systems programme ...,https://www.sportspromedia.com/news/ecb-cognizant-digital-partnership-recreational-amateur-cricket/,SportsPro,2024-09-17T00:00:00.0000000Z
<b>Cognizant</b> Shows Off ‘Bluebolt’ GenAI-Powered Innovation Assistant,Global IT solution provider <b>Cognizant</b> this week unveiled a new generative AI-powered virtual assistant the company said is already helping its own employees come up with new ideas for helping ...,https://www.crn.com/news/channel-news/2024/cognizant-shows-off-bluebolt-genai-powered-innovation-assistant,CRN,2024-01-17T17:51:00.0000000Z
"<b>Cognizant</b> Discriminated Against Non-Indian Workers, US Jury Says","Cognizant Technology Solutions Corp. engaged in a pattern of discriminatory conduct toward non-Indian workers and should pay punitive damages to compensate employees who suffered harm, a US jury found.",https://www.bloomberg.com/news/articles/2024-10-08/cognizant-discriminated-against-non-indian-workers-us-jury-says,Bloomberg L.P.,2024-10-08T03:22:00.0000000Z
<b>Cognizant</b> faces jury verdict; lawsuit claims tech gaint &#39;ousted non-Indian workers&#39;,"A jury found Cognizant guilty of discriminating against non-Indian workers in Silicon Valley, ruling in favor of a class-action lawsuit alleging H-1B visa abuse.",https://english.mathrubhumi.com/news/world/cognizant-found-guilty-discrimination-silicon-valley-1.9969493,english.mathrubhumi,2024-10-08T07:07:00.0000000Z
<b>Cognizant</b> Technology Solutions Corp (CTSH) Stock Trading Recap,"On Wednesday, Cognizant Technology Solutions Corp (CTSH) stock saw a modest uptick, ending the day at $76.76 which represents a slight increase of $0.67 or 0.88% from the prior close of $76.09. The stock opened at $75.",https://www.bovnews.com/2024/10/03/whats-causing-cognizant-technology-solutions-corp-ctsh-stocks-6-85-jump-over-the-last-six-months/,bovnews,2024-09-13T18:22:00.0000000Z
U.S. court rules <b>Cognizant</b> guilty of discriminating against non-Indians,"A U.S. court recently found Cognizant guilty of discriminating against non-Indian employees, as part of a decade-long class-action lawsuit. The case has drawn attention amid broader concerns about hiring biases and the misuse of the H-1B visa program.",https://www.msn.com/en-in/news/world/u-s-court-rules-cognizant-guilty-of-discriminating-against-non-indians/ar-AA1rVFYR,MSN,2024-10-09T04:16:00.0000000Z
<b>Cognizant</b> found guilty of discriminating against non-Indian workers in US,Cognizant has been found guilty by a US jury for discriminatory practices against non-Indian employees. The jury has recommended the company pay punitive damages to those affected by these practices.,https://www.newsbytesapp.com/news/business/cognizant-discriminated-against-non-indian-employees-in-us/story,newsbytesapp.com,2024-10-08T08:19:00.0000000Z
<b>Cognizant</b> engaged in discrimination against non-Indian workers: US jury,BENGALURU: A US court has found IT services company Cognizant Technology Solutions guilty of discriminatory conduct towards non-Indian workers and that the comp,https://www.msn.com/en-in/news/India/cognizant-engaged-in-discrimination-against-non-indian-workers-us-jury/ar-AA1rVzgg,The New Indian Express on MSN.com,2024-10-09T02:31:21.0000000Z
Operational leadership in companies and the Supreme Court,"The COO role is making a comeback, often combined with other roles, as companies look for operational excellence.",https://finance.yahoo.com/news/operational-leadership-companies-supreme-court-094856337.html,YAHOO!Finance,2024-10-07T09:48:00.0000000Z
