Title,Description,URL,Provider,Date Published
"Suriya wraps Suriya 44 shoot, shares pic with &#39;<b>brother</b> for life&#39; Karthik Subbaraj","Suriya Sivakumar completed filming for his upcoming film, Suriya 44. He shared several photos with the film&#39;s cast and director Karthik Subbaraj.",https://www.msn.com/en-in/news/other/suriya-wraps-suriya-44-shoot-shares-pic-with-brother-for-life-karthik-subbaraj/ar-AA1rME8f,India Today on MSN.com,2024-10-06T15:06:17.0000000Z
<b>Brother</b> of disgraced swim coach charged with unrelated child abuse offences,"H﻿e is facing eight charges, including stalking and intimidation, sexually touching a child between 10 and 16, as well as indecent and common assault.",https://www.msn.com/en-au/news/australia/brother-of-disgraced-swim-coach-charged-with-unrelated-child-abuse-offences/ar-AA1rWg1M,9News.com.au on MSN.com,2024-10-09T07:32:44.0000000Z
Julia Roberts’ <b>brother</b> Eric apologizes for saying he’s responsible for her Oscar-winning career: It was ‘asinine’,"Eric Roberts, the <b>brother</b> of Oscar-winning actress Julia Roberts, has apologized for taking responsibility for her career. “I hope Julia will accept this public apology. It was an asinine thing ...",https://pagesix.com/2024/09/18/celebrity-news/julia-roberts-brother-eric-apologizes-after-claiming-hes-responsible-for-her-career/,Page Six,2024-09-19T10:59:00.0000000Z
Former royal butler among first housemates facing Big <b>Brother</b> eviction,"Nathan, Dean, Ryan and Rosie are the first housemates on Big Brother to face a public vote before Friday’s live eviction. The launch episode of the ITV2 reality series saw 16 contestants divided into two groups,",https://www.msn.com/en-gb/entertainment/tv/former-royal-butler-among-first-housemates-facing-big-brother-eviction/ar-AA1rUJSa,Evening Standard on MSN.com,2024-10-08T20:52:00.0000000Z
Big <b>Brother</b>&#39;s Craig Phillips shares Davina McCall advice and Victoria Beckham message,The DIY expert from Liverpool was the first ever winner of the iconic reality show back in 2000 and he has now revealed some behind the scenes secrets from when he left the house,https://www.msn.com/en-gb/news/newsliverpool/big-brothers-craig-phillips-shares-davina-mccall-advice-and-victoria-beckham-message/ar-AA1rUzPv,Liverpool Echo on MSN.com,2024-10-08T20:00:48.0000000Z
Banned Russian priest stands by condemnation of &#39;<b>brother</b> killing <b>brother</b>&#39; in Ukraine,"In spring 2022, Burdin denounced the conflict in a sermon to his parishioners and in comments online, saying Christians could not just stand by &quot;when a <b>brother</b> kills a <b>brother</b>&quot;. He said the blood of Ukrainian civilians would be on the hands of Russia&#39;s ...",https://uk.news.yahoo.com/banned-russian-priest-stands-condemnation-080500934.html,Yahoo News UK,2024-09-24T00:00:00.0000000Z
‘Big <b>Brother</b>’ Season 26 Week 9 Eviction: Jankie World Twist Ends &amp; Second Jury Member Is Revealed,"SPOILER ALERT: This post contains details on Big <b>Brother</b> Season 26, Episode 30, which aired on Thursday, September 19. Julie Chen Moonves returned as host of Big <b>Brother</b> Season 26 after missing ...",https://deadline.com/2024/09/big-brother-season-26-week-9-eviction-1236095093/,Deadline.com,2024-09-20T01:58:00.0000000Z
"Mets call up Luisangel Acuna, <b>brother</b> of Braves star Ronald Acuna Jr.","The younger <b>brother</b> of Atlanta Braves star Ronald Acuna Jr., Luisangel Acuna was in the starting lineup for his major league debut Saturday in a 6-4 loss to the Philadelphia Phillies. He played ...",https://www.espn.com/mlb/story/_/id/41257898/mets-call-luisangel-acuna-brother-braves-star-ronald-acuna,ESPN,2024-09-14T17:04:00.0000000Z
Lafayette family loses two siblings to motorcycle crashes in 6 years. Now a <b>brother</b> fights for his life.,"LPD says it is seeing an increase in crashes involving motorcycles. According to department statistics, a total of 71 motorcycle crashes were reported from Jan 1 to Oct 7. During the same period, there were 54 crashes involving bicycle and 42 involving pedestrians.",https://www.theadvocate.com/acadiana/news/lafayette-family-loses-two-siblings-to-motorcycle-crashes-in-6-years-now-a-brother-fights/article_e507585e-84c8-11ef-9e96-03f416dd7d2c.html,The Advocate,2024-10-08T16:25:00.0000000Z
Malaysian-born actor Christopher Lee didn&#39;t know about his <b>brother</b> Frederick getting married,"Malaysian actor Frederick Lee made headlines on Sept 20 after announcing his marriage to his girlfriend of 10 years, Jess, who reportedly works in the information technology industry.",https://www.thestar.com.my/lifestyle/entertainment/2024/09/26/malaysian-born-actor-christopher-lee-didn039t-know-about-his-brother-frederick-getting-married,The Star,2024-09-26T12:00:00.0000000Z
