Company_ID,CompanyName,ESG_score,Country,Sector,Industrygroup,Industry,Language,Year,Scope 1 Carbon Emissions,Scope 2 Carbon Emissions,Scope 3 Carbon Emissions,Energy Consumption,Water Consumption,Waste Generation,Environmental Policy & Management,Turnover Rate,Total Employees,Gender Diversity,Training (Number of Times),Training (Average Hours),Employee Fatalities,Occupational Injury,Communities and Philanthropy,Consumer Privacy Protection,Board Composition,Ethical Behavior,Cyber Security,Alignment with Frameworks,Assurance,Policy Influence,Risk & Crisis Management,Partnerships and Collaborations,Public Sentiment,Market Share,Profitability,WACC,Volatility,Liquidity,Beta Coefficient,GDP Growth,Unemployment
18,TCL,68.483333,China,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments ,EN,2022,1.36966666,1.36966666,1.36966666,0.68483333,0.68483333,0.68483333,1.36966666,1.36966666,1.36966666,1.36966666,0.68483333,0.68483333,0.68483333,0.68483333,0.68483333,3.42416665,10.27249995,10.27249995,6.8483333,1.36966666,1.36966666,2.73933332,3.42416665,3.42416665,1.712083325,3.42416665,1.36966666,0.68483333,0.68483333,0.68483333,0.342416665,0.68483333,0.68483333
19,TCL,79.733333,China,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments ,EN,2023,1.5946666600000001,1.5946666600000001,1.5946666600000001,0.7973333300000001,0.7973333300000001,0.7973333300000001,1.5946666600000001,1.5946666600000001,1.5946666600000001,1.5946666600000001,0.7973333300000001,0.7973333300000001,0.7973333300000001,0.7973333300000001,0.7973333300000001,3.98666665,11.95999995,11.95999995,7.9733333,1.5946666600000001,1.5946666600000001,3.1893333200000002,3.98666665,3.98666665,1.993333325,3.98666665,1.5946666600000001,0.7973333300000001,0.7973333300000001,0.7973333300000001,0.39866666500000003,0.7973333300000001,0.7973333300000001
20,Microsoft,91.0,USA,Information Technology,"Electronic Equipment, Instruments & Components",System Software,,2020,1.82,1.82,1.82,0.91,0.91,0.91,1.82,1.82,1.82,1.82,0.91,0.91,0.91,0.91,0.91,4.55,13.65,13.65,9.1,1.82,1.82,3.64,4.55,4.55,2.275,4.55,1.82,0.91,0.91,0.91,0.455,0.91,0.91
21,Microsoft,92.3,USA,Information Technology,"Electronic Equipment, Instruments & Components",System Software,,2021,1.846,1.846,1.846,0.923,0.923,0.923,1.846,1.846,1.846,1.846,0.923,0.923,0.923,0.923,0.923,4.615,13.844999999999999,13.844999999999999,9.23,1.846,1.846,3.692,4.615,4.615,2.3075,4.615,1.846,0.923,0.923,0.923,0.4615,0.923,0.923
22,Microsoft,92.6,USA,Information Technology,"Electronic Equipment, Instruments & Components",System Software,EN,2022,1.8519999999999999,1.8519999999999999,1.8519999999999999,0.9259999999999999,0.9259999999999999,0.9259999999999999,1.8519999999999999,1.8519999999999999,1.8519999999999999,1.8519999999999999,0.9259999999999999,0.9259999999999999,0.9259999999999999,0.9259999999999999,0.9259999999999999,4.63,13.889999999999999,13.889999999999999,9.26,1.8519999999999999,1.8519999999999999,3.7039999999999997,4.63,4.63,2.315,4.63,1.8519999999999999,0.9259999999999999,0.9259999999999999,0.9259999999999999,0.46299999999999997,0.9259999999999999,0.9259999999999999
23,Microsoft,71.025,USA,Information Technology,"Electronic Equipment, Instruments & Components",System Software,EN,2023,1.4205,1.4205,1.4205,0.71025,0.71025,0.71025,1.4205,1.4205,1.4205,1.4205,0.71025,0.71025,0.71025,0.71025,0.71025,3.5512500000000005,10.65375,10.65375,7.102500000000001,1.4205,1.4205,2.841,3.5512500000000005,3.5512500000000005,1.7756250000000002,3.5512500000000005,1.4205,0.71025,0.71025,0.71025,0.355125,0.71025,0.71025
24,SAP,92.9,Germany,Information Technology,Software & Services,System Software,EN,2020,1.858,1.858,1.858,0.929,0.929,0.929,1.858,1.858,1.858,1.858,0.929,0.929,0.929,0.929,0.929,4.6450000000000005,13.935,13.935,9.290000000000001,1.858,1.858,3.716,4.6450000000000005,4.6450000000000005,2.3225000000000002,4.6450000000000005,1.858,0.929,0.929,0.929,0.4645,0.929,0.929
25,SAP,91.25,Germany,Information Technology,Software & Services,System Software,EN,2021,1.825,1.825,1.825,0.9125,0.9125,0.9125,1.825,1.825,1.825,1.825,0.9125,0.9125,0.9125,0.9125,0.9125,4.5625,13.6875,13.6875,9.125,1.825,1.825,3.65,4.5625,4.5625,2.28125,4.5625,1.825,0.9125,0.9125,0.9125,0.45625,0.9125,0.9125
26,SAP,91.9,Germany,Information Technology,Software & Services,System Software,EN,2022,1.838,1.838,1.838,0.919,0.919,0.919,1.838,1.838,1.838,1.838,0.919,0.919,0.919,0.919,0.919,4.595000000000001,13.785,13.785,9.190000000000001,1.838,1.838,3.676,4.595000000000001,4.595000000000001,2.2975000000000003,4.595000000000001,1.838,0.919,0.919,0.919,0.4595,0.919,0.919
27,SAP,84.616667,Germany,Information Technology,Software & Services,System Software,EN,2023,1.6923333400000002,1.6923333400000002,1.6923333400000002,0.8461666700000001,0.8461666700000001,0.8461666700000001,1.6923333400000002,1.6923333400000002,1.6923333400000002,1.6923333400000002,0.8461666700000001,0.8461666700000001,0.8461666700000001,0.8461666700000001,0.8461666700000001,4.23083335,12.692500050000001,12.692500050000001,8.4616667,1.6923333400000002,1.6923333400000002,3.3846666800000005,4.23083335,4.23083335,2.115416675,4.23083335,1.6923333400000002,0.8461666700000001,0.8461666700000001,0.8461666700000001,0.42308333500000006,0.8461666700000001,0.8461666700000001
28,HUAWEI,57.7,China,Information Technology,Software & Services,System Software,CN,2020,1.1540000000000001,1.1540000000000001,1.1540000000000001,0.5770000000000001,0.5770000000000001,0.5770000000000001,1.1540000000000001,1.1540000000000001,1.1540000000000001,1.1540000000000001,0.5770000000000001,0.5770000000000001,0.5770000000000001,0.5770000000000001,0.5770000000000001,2.8850000000000002,8.655,8.655,5.7700000000000005,1.1540000000000001,1.1540000000000001,2.3080000000000003,2.8850000000000002,2.8850000000000002,1.4425000000000001,2.8850000000000002,1.1540000000000001,0.5770000000000001,0.5770000000000001,0.5770000000000001,0.28850000000000003,0.5770000000000001,0.5770000000000001
