Company_ID,CompanyName,ESG_score,Country,Sector,Industrygroup,Industry,Language,Year,Scope 1 Carbon Emissions,Scope 2 Carbon Emissions,Scope 3 Carbon Emissions,Energy Consumption,Water Consumption,Waste Generation,Environmental Policy & Management,Turnover Rate,Total Employees,Gender Diversity,Training (Number of Times),Training (Average Hours),Employee Fatalities,Occupational Injury,Communities and Philanthropy,Consumer Privacy Protection,Board Composition,Ethical Behavior,Cyber Security,Alignment with Frameworks,Assurance,Policy Influence,Risk & Crisis Management,Partnerships and Collaborations,Public Sentiment,Market Share,Profitability,WACC,Volatility,Liquidity,Beta Coefficient,GDP Growth,Unemployment
31,HUAWEI,59.666667,China,Information Technology,Software & Services,System Software,CN,2023,2.98333335,2.98333335,2.98333335,1.7900000099999998,1.7900000099999998,1.7900000099999998,2.38666668,1.19333334,1.19333334,1.19333334,0.59666667,0.59666667,0.59666667,0.59666667,0.59666667,2.98333335,8.95000005,8.95000005,2.98333335,0.59666667,0.59666667,1.19333334,0.59666667,1.19333334,2.98333335,1.491666675,0.59666667,0.59666667,0.59666667,0.59666667,0.298333335,0.59666667,0.59666667
32,Kingdee International Software Group,82.6,China,Information Technology,Software & Services,Application Software,EN,2020,4.13,4.13,4.13,2.4779999999999998,2.4779999999999998,2.4779999999999998,3.304,1.652,1.652,1.652,0.826,0.826,0.826,0.826,0.826,4.13,12.389999999999999,12.389999999999999,4.13,0.826,0.826,1.652,0.826,1.652,4.13,2.065,0.826,0.826,0.826,0.826,0.413,0.826,0.826
33,Kingdee International Software Group,82.0,China,Information Technology,Software & Services,Application Software,EN,2021,4.1000000000000005,4.1000000000000005,4.1000000000000005,2.46,2.46,2.46,3.2800000000000002,1.6400000000000001,1.6400000000000001,1.6400000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,4.1000000000000005,12.299999999999999,12.299999999999999,4.1000000000000005,0.8200000000000001,0.8200000000000001,1.6400000000000001,0.8200000000000001,1.6400000000000001,4.1000000000000005,2.0500000000000003,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.41000000000000003,0.8200000000000001,0.8200000000000001
34,Kingdee International Software Group,82.433333,China,Information Technology,Software & Services,Application Software,EN,2022,4.121666650000001,4.121666650000001,4.121666650000001,2.47299999,2.47299999,2.47299999,3.2973333200000003,1.6486666600000002,1.6486666600000002,1.6486666600000002,0.8243333300000001,0.8243333300000001,0.8243333300000001,0.8243333300000001,0.8243333300000001,4.121666650000001,12.36499995,12.36499995,4.121666650000001,0.8243333300000001,0.8243333300000001,1.6486666600000002,0.8243333300000001,1.6486666600000002,4.121666650000001,2.0608333250000004,0.8243333300000001,0.8243333300000001,0.8243333300000001,0.8243333300000001,0.41216666500000004,0.8243333300000001,0.8243333300000001
35,Kingdee International Software Group,83.2,China,Information Technology,Software & Services,Application Software,EN,2023,4.16,4.16,4.16,2.496,2.496,2.496,3.3280000000000003,1.6640000000000001,1.6640000000000001,1.6640000000000001,0.8320000000000001,0.8320000000000001,0.8320000000000001,0.8320000000000001,0.8320000000000001,4.16,12.48,12.48,4.16,0.8320000000000001,0.8320000000000001,1.6640000000000001,0.8320000000000001,1.6640000000000001,4.16,2.08,0.8320000000000001,0.8320000000000001,0.8320000000000001,0.8320000000000001,0.41600000000000004,0.8320000000000001,0.8320000000000001
36,Tencent,64.6,China,Information Technology,Software & Services,Internet Services & Infrastructure,EN,2020,3.23,3.23,3.23,1.9379999999999997,1.9379999999999997,1.9379999999999997,2.5839999999999996,1.2919999999999998,1.2919999999999998,1.2919999999999998,0.6459999999999999,0.6459999999999999,0.6459999999999999,0.6459999999999999,0.6459999999999999,3.23,9.69,9.69,3.23,0.6459999999999999,0.6459999999999999,1.2919999999999998,0.6459999999999999,1.2919999999999998,3.23,1.615,0.6459999999999999,0.6459999999999999,0.6459999999999999,0.6459999999999999,0.32299999999999995,0.6459999999999999,0.6459999999999999
37,Tencent,65.2,China,Information Technology,Software & Services,Internet Services & Infrastructure,EN,2021,3.2600000000000002,3.2600000000000002,3.2600000000000002,1.956,1.956,1.956,2.608,1.304,1.304,1.304,0.652,0.652,0.652,0.652,0.652,3.2600000000000002,9.78,9.78,3.2600000000000002,0.652,0.652,1.304,0.652,1.304,3.2600000000000002,1.6300000000000001,0.652,0.652,0.652,0.652,0.326,0.652,0.652
38,Tencent,66.9,China,Information Technology,Software & Services,Internet Services & Infrastructure,EN,2022,3.3450000000000006,3.3450000000000006,3.3450000000000006,2.007,2.007,2.007,2.676,1.338,1.338,1.338,0.669,0.669,0.669,0.669,0.669,3.3450000000000006,10.035,10.035,3.3450000000000006,0.669,0.669,1.338,0.669,1.338,3.3450000000000006,1.6725000000000003,0.669,0.669,0.669,0.669,0.3345,0.669,0.669
39,Tencent,60.275,China,Information Technology,Software & Services,Internet Services & Infrastructure,EN,2023,3.01375,3.01375,3.01375,1.80825,1.80825,1.80825,2.411,1.2055,1.2055,1.2055,0.60275,0.60275,0.60275,0.60275,0.60275,3.01375,9.04125,9.04125,3.01375,0.60275,0.60275,1.2055,0.60275,1.2055,3.01375,1.506875,0.60275,0.60275,0.60275,0.60275,0.301375,0.60275,0.60275
40,Infosys,82.9,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2020,4.1450000000000005,4.1450000000000005,4.1450000000000005,2.487,2.487,2.487,3.3160000000000003,1.6580000000000001,1.6580000000000001,1.6580000000000001,0.8290000000000001,0.8290000000000001,0.8290000000000001,0.8290000000000001,0.8290000000000001,4.1450000000000005,12.435,12.435,4.1450000000000005,0.8290000000000001,0.8290000000000001,1.6580000000000001,0.8290000000000001,1.6580000000000001,4.1450000000000005,2.0725000000000002,0.8290000000000001,0.8290000000000001,0.8290000000000001,0.8290000000000001,0.41450000000000004,0.8290000000000001,0.8290000000000001
41,Infosys,78.3,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2021,3.915,3.915,3.915,2.3489999999999998,2.3489999999999998,2.3489999999999998,3.132,1.566,1.566,1.566,0.783,0.783,0.783,0.783,0.783,3.915,11.745,11.745,3.915,0.783,0.783,1.566,0.783,1.566,3.915,1.9575,0.783,0.783,0.783,0.783,0.3915,0.783,0.783
42,Infosys,76.1,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2022,3.8049999999999997,3.8049999999999997,3.8049999999999997,2.283,2.283,2.283,3.044,1.522,1.522,1.522,0.761,0.761,0.761,0.761,0.761,3.8049999999999997,11.415,11.415,3.8049999999999997,0.761,0.761,1.522,0.761,1.522,3.8049999999999997,1.9024999999999999,0.761,0.761,0.761,0.761,0.3805,0.761,0.761
43,Infosys,79.5,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2023,3.975,3.975,3.975,2.385,2.385,2.385,3.18,1.59,1.59,1.59,0.795,0.795,0.795,0.795,0.795,3.975,11.924999999999999,11.924999999999999,3.975,0.795,0.795,1.59,0.795,1.59,3.975,1.9875,0.795,0.795,0.795,0.795,0.3975,0.795,0.795
44,Wipro,72.5,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2020,3.625,3.625,3.625,2.175,2.175,2.175,2.9,1.45,1.45,1.45,0.725,0.725,0.725,0.725,0.725,3.625,10.875,10.875,3.625,0.725,0.725,1.45,0.725,1.45,3.625,1.8125,0.725,0.725,0.725,0.725,0.3625,0.725,0.725
45,Wipro,77.6,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2021,3.88,3.88,3.88,2.328,2.328,2.328,3.1039999999999996,1.5519999999999998,1.5519999999999998,1.5519999999999998,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.7759999999999999,3.88,11.639999999999999,11.639999999999999,3.88,0.7759999999999999,0.7759999999999999,1.5519999999999998,0.7759999999999999,1.5519999999999998,3.88,1.94,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.38799999999999996,0.7759999999999999,0.7759999999999999
46,Wipro,68.2,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2022,3.41,3.41,3.41,2.046,2.046,2.046,2.728,1.364,1.364,1.364,0.682,0.682,0.682,0.682,0.682,3.41,10.23,10.23,3.41,0.682,0.682,1.364,0.682,1.364,3.41,1.705,0.682,0.682,0.682,0.682,0.341,0.682,0.682
47,Wipro,68.8,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2023,3.44,3.44,3.44,2.064,2.064,2.064,2.752,1.376,1.376,1.376,0.688,0.688,0.688,0.688,0.688,3.44,10.319999999999999,10.319999999999999,3.44,0.688,0.688,1.376,0.688,1.376,3.44,1.72,0.688,0.688,0.688,0.688,0.344,0.688,0.688
48,SEAGATE,72.6,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2020,3.63,3.63,3.63,2.178,2.178,2.178,2.904,1.452,1.452,1.452,0.726,0.726,0.726,0.726,0.726,3.63,10.889999999999999,10.889999999999999,3.63,0.726,0.726,1.452,0.726,1.452,3.63,1.815,0.726,0.726,0.726,0.726,0.363,0.726,0.726
49,SEAGATE,76.1,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2021,3.8049999999999997,3.8049999999999997,3.8049999999999997,2.283,2.283,2.283,3.044,1.522,1.522,1.522,0.761,0.761,0.761,0.761,0.761,3.8049999999999997,11.415,11.415,3.8049999999999997,0.761,0.761,1.522,0.761,1.522,3.8049999999999997,1.9024999999999999,0.761,0.761,0.761,0.761,0.3805,0.761,0.761
50,SEAGATE,78.1,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2022,3.905,3.905,3.905,2.3429999999999995,2.3429999999999995,2.3429999999999995,3.1239999999999997,1.5619999999999998,1.5619999999999998,1.5619999999999998,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.7809999999999999,3.905,11.714999999999998,11.714999999999998,3.905,0.7809999999999999,0.7809999999999999,1.5619999999999998,0.7809999999999999,1.5619999999999998,3.905,1.9525,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.39049999999999996,0.7809999999999999,0.7809999999999999
51,SEAGATE,82.5,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2023,4.125,4.125,4.125,2.475,2.475,2.475,3.3000000000000003,1.6500000000000001,1.6500000000000001,1.6500000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,4.125,12.375,12.375,4.125,0.8250000000000001,0.8250000000000001,1.6500000000000001,0.8250000000000001,1.6500000000000001,4.125,2.0625,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.41250000000000003,0.8250000000000001,0.8250000000000001
